作文编码,国籍,性别,考试时间,作文题目,口试分数,作文分数,听力分数,阅读分数,综合分数,总分,证书,检索原句
200005108523100643,韩国,男,200005,关于用自然之声取代噪声的建议,65,70,72,62,56,311,C,你们想想看，你在高速公路开车时，看见了一个人，如果是刹[B杀]车也来不及的局面，那一定会按铃。
200510302523200063,韩国,女,200510,我看流行歌曲,65,55,39,34,42,217,未参加,她想学韩文的理由就是想听韩国的流行歌曲[BQ，]{CQ希望}能{CC就}自己了解{CJ-by它们}。
200307109523200183,韩国,女,200307,绿色食品与饥饿,60,65,48,46,53,255,未参加,最近，{CQ随着}社会的发展，农村也跟着社会发展。
200307109523200261,韩国,女,200307,绿色食品与饥饿,55,55,43,43,35,211,未参加,现代社会的重要话题{CC关心}之一是饮食。
200209550523250847,韩国,女,200209,如何解决“代沟”问题,65,65,36,57,50,257,未参加,这个想法{CD是}不对吧。
200105550523250060,韩国,女,200105,一封写给父母的信,80,70,49,58,51,298,C,再见！
200307215523250005,韩国,女,200307,绿色食品与饥饿,65,70,62,56,79,318,C,没有人，也{CQ就}没有{CJ-sy谈论}绿色食品的必要性。
200209550523250168,韩国,女,200209,如何解决“代沟”问题,60,60,57,59,56,274,未参加,谈话之中可以知道他们的要求，问题等。
199705104523200135,韩国,女,199705,我的城市/乡村生活,70,65,46,54,44,265,未参加,那时候不管男孩子还是女孩子都是好朋友。
200307209523200006,韩国,女,200307,绿色食品与饥饿,60,65,64,49,67,288,未参加,生活当中看到中国发展经济的情况，而且又看到一顿饭也珍惜{CC可惜}的我们的同志。
200209550523250291,韩国,女,200209,如何解决“代沟”问题,65,65,69,71,58,312,C,父母们没想过去酒[B洒]吧[B巴]玩。
200307271523100015,韩国,男,200307,绿色食品与饥饿,70,70,78,72,81,359,C,不是在新闻中常能听道这样的话吗？
200105550523250482,韩国,女,200105,一封写给父母的信,65,70,49,56,54,280,C,亲爱的妈妈和爸爸[BQ：]你们好吗？
199505104523100163,韩国,男,199505,记对我影响最大的一个人,70,80,73,59,76,348,C,在我15{CQ岁}的时候[C]，不幸母亲去世了。
200209550523150285,韩国,男,200209,如何解决“代沟”问题,65,65,36,37,38,225,未参加,这样做才{CQ能}解决代沟问题。
200209550523250288,韩国,女,200209,如何解决“代沟”问题,70,60,63,67,64,309,C,但很多人不考虑这些总是{CD喊声}破坏气氛不{CJX}得到结论。
199605104523200234,韩国,女,199605,由“三个和尚没水喝”想到的……,65,60,44,51,51,254,未参加,于是七十年代中国政府实行了政策，就是一个家庭只生一个孩子。
200105550523150201,韩国,男,200105,一封写给父母的信,65,60,47,56,63,274,未参加,你也知道嘛[B么][BQ，]服兵役多么苦[BQ。]
200307201523200104,韩国,女,200307,绿色食品与饥饿,75,70,78,51,70,333,C,我觉得目前为止还是解馋的问题是第一，[BC、]因为这个世界不是我一个人生存的地方。
200307109523100307,韩国,男,200307,绿色食品与饥饿,60,65,43,49,32,232,未参加,如果不用化肥，用天然的肥，这可能贵一点，而且用天然肥的东西可能比用化肥少一点。
200405109523201437,韩国,女,200405,吸烟对个人健康和公众利益的影响,70,90,79,73,77,382,B,不是的。
200510302523100026,韩国,男,200510,我看流行歌曲,60,65,42,38,52,240,未参加,所以社会能够越来越发展。
200209550523250089,韩国,女,200209,如何解决“代沟”问题,60,70,75,71,64,325,C,随着现代社会发展速度的提高{CC增[C]加}，前一代的老人，中年人会感到混乱[Phūnluan]。
200307302523200087,韩国,女,200307,绿色食品与饥饿,70,65,35,43,58,257,未参加,我从下面的例子来谈我的看法。
200104124523200398,韩国,女,200104,一封写给父母的信,60,70,58,39,58,270,未参加,我在这儿的生活很不错。[BC，]
200105550523250210,韩国,女,200105,一封写给父母的信,80,70,52,56,67,315,C,我不要考研究生，也不要准备找你们愿意的工作了。
200209550523150076,韩国,男,200209,如何解决“代沟”问题,65,60,60,54,64,286,C,那时候，最合适的办法就是理解与对话。
200307212523100046,韩国,男,200307,绿色食品与饥饿,75,65,72,46,67,312,C,反而，如果我们更重视人的饥饿问题，那么，我们不会吃到好的食品。[BC.]
199412123523200055,韩国,女,199412,记我的父亲,70,55,57,42,51,259,未参加,他对我们非常严格，[BC。]表情、[BC，]动作都使人觉得非常害怕。
200105550523250141,韩国,女,200105,一封写给父母的信,75,75,49,56,58,303,C,亲爱的爸爸妈妈平时我没给你们写信。
200307302523100025,韩国,男,200307,绿色食品与饥饿,80,75,86,78,93,403,B,现在在很多非洲、[BC，]东南亚的国家以及我们的邻国朝鲜面临着非常大的危机。
200510111523101574,韩国,男,200510,我看流行歌曲,60,50,37,30,40,197,未参加,我很高兴{CD了}。
199904124523200334,韩国,女,199904,如何面对挫折,70,65,59,60,56,296,C,但我一直认为像前者{CQ一样}生活是最好的，[BC。]对个人自己有非常大的希望。
200105550523250271,韩国,女,200105,一封写给父母的信,65,65,68,42,58,282,C,这就是幸福，是不是？
199804124523100391,韩国,男,199804,学习汉语的苦与乐,65,85,54,47,42,283,未参加,第四，古文和现代白话体又有不一样，古文对外国人来说{CC说话}非常难懂，还有一个字一个字，像[B象]画一样很难学，比如写数字，赢，攀等等。
200105550523150218,韩国,男,200105,一封写给父母的信,75,60,44,49,38,252,未参加,我们也很想念父母亲。
199804123523100162,韩国,男,199804,学习汉语的苦与乐,70,70,57,45,54,284,未参加,以后通过跟司机的谈话，{CJ-zy才}{CJ-sy知道}这是因为我的发音不好造成的。
199705104523200191,韩国,女,199705,我的城市/乡村生活,70,65,52,56,58,287,C,我家在城市，我生长在城市。
200105550523250486,韩国,女,200105,一封写给父母的信,65,60,41,35,58,242,未参加,你们{CJX}请原谅我吧。
199412104523100646,韩国,男,199412,记对我影响最大的一个人,60,70,81,73,69,338,C,——他就是我的父亲。
200209550523250809,韩国,女,200209,如何解决“代沟”问题,70,70,54,79,56,317,C,假如两方不尊[C]重对方，说什么也听不进去。
199412104523200682,韩国,女,199412,记对我影响最大的一个人,90,60,73,59,69,341,C,可以说是那时{CQ我}开始学习{CC学了}怎么做好的人。
199610550523290042,韩国,女,199610,如何解决“代沟”问题,65,50,46,40,47,229,未参加,因为我们的父母过来的生活环境与我们子女过日子的完全不一样。
199604124523200150,韩国,女,199604,如何看待“安乐死”,50,50,45,47,44,212,未参加,“安乐死”究竟可不可取？
200105550523250422,韩国,女,200105,一封写给父母的信,65,65,44,28,42,228,未参加,当时，屋里只有我一个人。
200307217523200010,韩国,女,200307,绿色食品与饥饿,65,65,83,70,84,351,C,我认为不挨饿是第一位的。
199505104523100120,韩国,男,199505,记对我影响最大的一个人,55,70,52,59,49,269,未参加,还[C]有，我母亲[F親]跟父亲[F親]刚结婚的时[C]候，我父亲[F親]的工资很少，所以我们家很穷[F窮]。
199412104523100114,韩国,男,199412,记对我影响最大的一个人,55,60,70,36,51,253,未参加,上高中{CD学校}的时候我才知道。
200105550523250331,韩国,女,200105,一封写给父母的信,70,75,47,44,47,272,未参加,现在我和你们分开住[BD，]已经3年多了，可是我的心一直跟你们{CQ在}一起的。
200307204523100071,韩国,男,200307,绿色食品与饥饿,60,60,40,38,58,238,未参加,对身体没有[C]害的农药也以后{CJX}可以出来的{CJsd}。
200209550523150102,韩国,男,200209,如何解决“代沟”问题,65,70,63,62,46,292,C,解决这种代沟问题越早越好。
200405109523200372,韩国,女,200405,吸烟对个人健康和公众利益的影响,50,65,69,46,57,268,未参加,现在吸烟的人数{CC人们}比过[C]去越来越少{CJbi}，[BC。]因为基本上[BD，]很多国家的政府{CJ-zy都}出台一项规定:[BC，]在公共场所抽烟的人将被罚款。
200307109523200151,韩国,女,200307,绿色食品与饥饿,60,55,67,43,56,262,未参加,我认为不挨饿是第一位{CQ的}，因为人如果挨饿的话[BQ，]对身体会带来严重{CC重[C]大}的危害，甚至会死。
200307217523100116,韩国,男,200307,绿色食品与饥饿,65,75,78,59,87,351,C,所以我们要解除对农药的误解。
199312123523200202,韩国,女,199312,一封求职信,55,55,50,45,50,235,未参加,我在那家公司做[B作]了两{CC二}年半的导游，[BC、]许多人经过我看见不少国家的风俗习惯和生活方式。
199505104523200049,韩国,女,199505,记对我影响最大的一个人,60,60,57,42,47,248,未参加,对我来说，这[C]个方面我很尊[B遵]重他，甚至于崇拜他。
200105550523150301,韩国,男,200105,一封写给父母的信,80,70,52,47,63,302,未参加,有人说：“真正的父母不是生理上的父母而是给孩子父母的爱的人”。
200307271523200098,韩国,女,200307,绿色食品与饥饿,65,65,64,56,70,304,C,我的观点是，不能指出哪个是应该占第一位的{CJsd}。
199505550523200910,韩国,女,199505,记对我影响最大的一个人,70,65,60,71,63,315,C,其实这个理由是拿忙做借口而已。[BC.]
200307109523200023,韩国,女,200307,绿色食品与饥饿,70,85,78,56,76,357,C,首先，不用化肥而生长的农作物常会被一些昆虫吃掉，不能按种植者开始种植时的计划收获到农作物{CC生产物}。
200307209523200022,韩国,女,200307,绿色食品与饥饿,60,60,54,51,53,260,未参加,目前看电视或看报纸时，常常看到{CD对}绿色食品{CQ的}内容。
200510111523100857,韩国,男,200510,我看流行歌曲,75,65,67,50,57,301,C,还有一个我喜欢流行歌曲的理由是我学外国语当中容易学习很多的表达方法。
200105550523250244,韩国,女,200105,一封写给父母的信,65,60,41,51,45,245,未参加,爸[BQ，]虽然现在我们不能在一起，但我工作以后一定一起住，好吗？
200105550523150209,韩国,男,200105,一封写给父母的信,65,75,66,28,56,277,未参加,结结吧吧地说，“请问……”她一看到我的肢体语言，就笑着把钱借给了我，那时我十分感动而且油然地产生了一份好感，也许有缘千里来相会吧，说亏不亏，经常碰面，一回生，二回熟，就成了无话不说的好朋友，有一天晚上她来了个电话神秘兮兮地说“有一件烦恼事，非得当面说不可，”爸爸，你已经知道吧，我的个性是“朋友有难，两肋扎刀”[BQ。]可那天的气氛叫人无法捉摸，她说话闪闪烁烁，好像暗恋着谁似的，我听着听着，心里暗想“这男主角倒底是谁？
200307109523200156,韩国,女,200307,绿色食品与饥饿,65,85,80,51,67,338,C,因此我反对在农作物的生长过程中[BD，]使用化肥和农药。
200105550523250456,韩国,女,200105,一封写给父母的信,70,70,58,35,40,261,未参加,我很感谢你们。
200405109523100636,韩国,男,200405,吸烟对个人健康和公众利益的影响,70,65,43,48,46,258,未参加,大部分人都{CJX}第一次开始吸烟的时候不容易，[BC。]因为人们都知道吸烟对健[B建]康[C]不好，但是一开始吸烟后不能戒掉{CC掉}它，[BC。]尤[C]其是青少年。
199605104523100197,韩国,男,199605,由“三个和尚没水喝”想到的……,75,70,71,54,65,324,C,总[F總[C]]之，我们必须存有付出爱[C]心，牺[F犧]牲自我的精神，便人与[C]人之间[C]的关[F係]产生真[F誠]，友誼[C]。
200307217523100064,韩国,男,200307,绿色食品与饥饿,60,65,64,59,70,301,C,科学家和实业家努力[C]研[L]究新化肥和农药，{CJX}为了提高农业产量。
200105550523250370,韩国,女,200105,一封写给父母的信,65,70,47,25,51,244,未参加,请您别担心，您的独生女日子过得{CJ-zy很}舒服的，是您给我的精神力量{CD支}帮助我一天比一天过得幸福愉快，可我一想起在家乡一个人一天到晚忙忙碌碌地跑来跑去工作的我可怜的妈妈，心里就难过{CJ-sy觉得}很对不起你。
200510111523201871,韩国,女,200510,我看流行歌曲,60,65,39,46,59,252,未参加,每个人都拥有不同的爱好、[BC，]想法等等。
200105550523250455,韩国,女,200105,一封写给父母的信,65,70,58,49,63,291,C,虽然我每天打电话给你们[C]，可是不常见到你们[C]，真可惜。
200405201523100306,韩国,男,200405,吸烟对个人健康和公众利益的影响,65,70,66,58,67,312,C,我一直说反对吸烟。
200405109523200671,韩国,女,200405,吸烟对个人健康和公众利益的影响,55,55,50,52,41,233,未参加,为什么政府{CJ-sy进行}限制吸烟场所、[BC，]罚款等等[BD，]这样的活动呢？[BC！]
200209550523150057,韩国,男,200209,如何解决“代沟”问题,60,60,57,67,54,280,未参加,那时，我父母要我去英语专业的{CQ学校}。
200510302523100245,韩国,男,200510,我看流行歌曲,65,70,53,44,57,275,未参加,我们{CQ从}这个比较中可以知道，哪一个是真正的音乐。
200510111523100019,韩国,男,200510,我看流行歌曲,65,70,63,52,47,283,C,第一只是不喜欢歌的人。
200510111523100889,韩国,男,200510,我看流行歌曲,75,80,67,59,74,346,C,有的人特别喜欢流行歌曲，甚至对自己喜欢的歌星达到痴迷的程度。
200005108523100631,韩国,男,200005,关于用自然之声取代噪声的建议,70,65,48,60,54,283,C,但，重要的不是这点，而是从手机出来的信号音，在路上、在地铁、在电影院、甚至在图书馆，不管什么地方也可以听到这噪音{CC吵音}，当然这声音对自己好消息{CJs}，但给别人麻烦，汽[B气]车也是造成一样的问题。
200510302523100054,韩国,男,200510,我看流行歌曲,75,70,58,48,82,322,C,随着年龄的不同，人们喜欢的歌曲{CQ也}都不一样。
199604123523100246,韩国,男,199604,如何看待“安乐死”,60,60,42,49,34,227,未参加,这样的角度来看，[BC.]安乐死是违反自然法律和现象[B像]{CJsd}，所以不同意安乐死。[BC.]
